pub_date,document_type,news_desk,section_name,subsection_name,abstract,headline,writer,key_subject,key_glocations,key_persons,key_organizations,word_count,web_url
2020-04-21,article,BookReview,Books,Book Review,"With his new book, “In Deep,” David Rohde argues that there is no “deep state,” but that Donald Trump may be creating one of his own.",Who Is Really Running the Government?,Fred Kaplan,"['Books and Literature', 'United States Politics and Government']",[],"['Bannon, Stephen K', 'Barr, William P', 'Rohde, David', 'Trump, Donald J']","['Central Intelligence Agency', 'Federal Bureau of Investigation', 'Federalist Society']",947,https://www.nytimes.com/2020/04/21/books/review/in-deep-david-rohde.html
2020-04-21,article,Magazine,Magazine,,They aren’t very informative. You can still learn a lot from them.,What Are We Watching in the White House’s Coronavirus Briefings?,Adrian Chen,"['Coronavirus (2019-nCoV)', 'United States Politics and Government', 'Television', 'News and News Media']",[],"['Trump, Donald J']",[],1129,https://www.nytimes.com/2020/04/21/magazine/coronavirus-daily-briefings.html
2020-04-21,article,BookReview,Books,Book Review,"“How to Pronounce Knife,” a debut story collection by Souvankham Thammavongsa, features dislocated characters forced to reinvent their lives in unnamed North American cities.",Where Lonely Refugees Learn English From Daytime Soaps,Sarah Resnick,['Books and Literature'],[],"['Thammavongsa, Souvankham']",[],653,https://www.nytimes.com/2020/04/21/books/review/how-to-pronounce-knife-souvankham-thammavongsa.html
2020-04-21,article,BookReview,Books,Book Review,"In “Sigh, Gone,” Phuc Tran recalls his coming-of-age in a white world with an Asian face.","From Saigon to the Suburbs, a Vietnamese-American’s Struggle to Assimilate",E. Alex Jung,"['Books and Literature', 'Vietnamese-Americans', 'Asian-Americans', 'Immigration and Emigration']",[],"['Tran, Phuc (Author)']",[],973,https://www.nytimes.com/2020/04/21/books/review/sigh-gone-phuc-tran.html
2020-04-21,article,BookReview,Books,Book Review,This posthumous collection shows the evolution of one of the world’s most beloved writers.,"In a New Collection of Old Stories, Madeleine L’Engle Is Back",Heidi Pitlor,['Books and Literature'],[],"[""L'Engle, Madeleine""]",[],1305,https://www.nytimes.com/2020/04/21/books/review/the-moment-of-tenderness-madeleine-lengle.html
2020-04-21,article,BookReview,Books,Book Review,"A selection of recent audiobooks of interest; plus, a peek at what our colleagues around the newsroom are reading.","New & Noteworthy Audiobooks, From Betsey Johnson to Pot in San Francisco",,"['Books and Literature', 'Writing and Writers', 'Audiobooks', 'Murders, Attempted Murders and Homicides', 'Serial Murders']",[],"['Clinton, Chelsea', 'Clinton, Hillary Rodham', 'Johnson, Betsey', ""O'Donnell, Rosie"", 'Kissel, Ben', 'Parks, Marcus', 'Ross, Jim (1952- )', 'Volz, Alia', 'Zebrowski, Henry (1984- )']",[],372,https://www.nytimes.com/2020/04/21/books/review/new-this-week.html
2020-04-21,article,Well,Well,Live,I’ve been dying for a long time. Here’s what I’ve learned about how it’s done.,Dancing With My Mortality,Joselin Linder,"['Genetics and Heredity', 'Coronavirus (2019-nCoV)', 'Death and Dying']",[],[],[],872,https://www.nytimes.com/2020/04/21/well/live/mortality-genetic-disorder.html
2020-04-21,article,BookReview,Books,Book Review,"The novel “Reproduction,” by Ian Williams, is a bold experiment in form, a love story that grows malignant over time.","An Unlikely Romance Blooms in a Hospital Room, Then Metastasizes",Stephen Kearse,['Books and Literature'],[],"['Williams, Ian (1979- )']",[],689,https://www.nytimes.com/2020/04/21/books/review/ian-williams-reproduction.html
2020-04-21,article,Well,Well,Family,Psychological health includes being able to bear unpleasant feelings.,Helping Teens Make Room for Uncomfortable Emotions,Lisa Damour,"['Emotions', 'Coronavirus (2019-nCoV)', 'Psychology and Psychologists', 'Mental Health and Disorders', 'Teenagers and Adolescence', 'Parenting', 'Families and Family Life']",[],[],[],955,https://www.nytimes.com/2020/04/21/well/family/coronavirus-teenagers-uncomfortable-emotions.html
2020-04-21,article,BookReview,Books,Book Review,"Kate Milliken’s debut novel, “Kept Animals,” follows the tangled lives of a ranch hand, an equestrienne and a movie star’s daughter in a relationship as fraught as the landscape.","In the Canyons of Southern California, a Rocky Coming-of-Age",Janet Fitch,['Books and Literature'],[],"['Milliken, Kate (Author)']",[],664,https://www.nytimes.com/2020/04/21/books/review/kept-animals-kate-milliken.html
2020-04-21,article,Well,Well,Live,"Regular aspirin use was associated with a reduced risk for colon, rectal, stomach, esophageal, liver, gallbladder and pancreatic cancers.",Daily Aspirin Tied to Lower Risk of Various Digestive Cancers,Nicholas Bakalar,"['Colon and Colorectal Cancer', 'Pancreatic Cancer', 'Liver Cancer', 'Aspirin', 'Esophageal Cancer', 'Gallbladder', 'Stomach Cancer']",[],[],[],279,https://www.nytimes.com/2020/04/21/well/live/daily-aspirin-tied-to-lower-risk-of-various-digestive-cancers.html
2020-04-21,article,Smarter Living,Smarter Living,,"At the very least, stop rubbing your fingers through your new-found facial hair.",Maybe Consider Shaving That Pandemic Beard,A. C. Shilton,"['Beards and Mustaches', 'Coronavirus (2019-nCoV)', 'Hair', 'Masks']",[],[],[],715,https://www.nytimes.com/2020/04/21/smarter-living/maybe-consider-shaving-that-pandemic-beard.html
2020-04-21,article,OpEd,Opinion,,"While the U.S. leadership in Latin America is being called into question, Beijing is positioning itself to carry the mantle.",‘Gracias China!!!’,Paul Angelo,"['Coronavirus (2019-nCoV)', 'Protective Clothing and Gear']",[],"['Trump, Donald J']",['Confucius Institutes'],1027,https://www.nytimes.com/2020/04/21/opinion/china-latin-america-covid.html
2020-04-21,article,OpEd,Opinion,,The new conundrums created by the coronavirus can be addressed by some very old materials: the principles of the First Amendment.,"If Liquor Stores Are Essential, Why Isn’t Church?",Michael W. McConnell,"['Shutdowns (Institutional)', 'Churches (Buildings)', 'Quarantines']",[],"['McConnell, Michael W']",[],1014,https://www.nytimes.com/2020/04/21/opinion/first-amendment-church-coronavirus.html
2020-04-21,article,OpEd,Opinion,,"They draw crowds, generate income and play a unique role in spurring creativity. Now the coronavirus threatens the future of this tenuous ecosystem.",The Fragile Festival Economy,Aisha Harris,"['Coronavirus (2019-nCoV)', 'Festivals', 'South by Southwest Music and Media Conference', 'Freelancing, Self-Employment and Independent Contracting', 'Movies', 'Music', 'Layoffs and Job Reductions']",[],[],[],1415,https://www.nytimes.com/2020/04/21/opinion/coronavirus-music-festivals-canceled.html
2020-04-21,article,Styles,Style,Self-Care,"As the days of quarantine drag on, many women are reveling in the relinquishment of high heels, painful waxes and constricting garments.",FOMO Is Over. Give In to the Joy of Letting Go.,Ruth La Ferla,"['Fashion and Apparel', 'Women and Girls', 'Hair', 'Cosmetics and Toiletries', 'Quarantines', 'Quarantine (Life and Culture)']",[],[],[],1414,https://www.nytimes.com/2020/04/21/style/self-care/fomo-is-over-not-wearing-a-bra-during-quarantine-coronavirus.html
2020-04-21,article,Upshot,The Upshot,,We’re in a deflationary moment that surpasses anything seen in most people’s lifetimes.,What the Negative Price of Oil Is Telling Us,Neil Irwin,"['Oil (Petroleum) and Gasoline', 'Futures and Options Trading', 'Coronavirus (2019-nCoV)', 'Economic Conditions and Trends', 'Prices (Fares, Fees and Rates)']",[],[],['Chicago Mercantile Exchange'],903,https://www.nytimes.com/2020/04/21/upshot/negative-oil-price.html
2020-04-21,article,Metro,New York,,"It was an Irish pub in Upper Manhattan that pulsed with the heartbeat of the world. It shut its doors because of the virus lockdown, and now they won’t reopen.",Coogan’s Is Closing. This Is the New York That We’re Losing.,Jim Dwyer,"['Bars and Nightclubs', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Small Business']","['Washington Heights (Manhattan, NY)']",[],"[""Coogan's Restaurant and Bar (Manhattan, NY)""]",940,https://www.nytimes.com/2020/04/21/nyregion/new-york-coronavirus.html
2020-04-21,article,National,U.S.,,"Educators say they want to teach from home during the pandemic, but are fighting to limit work hours and counter demands that they consider unreasonable.",Online School Demands More of Teachers. Unions Are Pushing Back.,Dana Goldstein,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Teachers and School Employees', 'Education (K-12)', 'Organized Labor', 'Working Hours', 'Shutdowns (Institutional)']",['United States'],[],"['AMERICAN FEDERATION OF TEACHERS', 'United Federation of Teachers']",1291,https://www.nytimes.com/2020/04/21/us/coronavirus-teachers-unions-school-home.html
2020-04-21,article,Sports,Sports,College Basketball,"The freshman Jeremiah Robinson-Earl was one of several high-profile college basketball players to withdraw from the N.B.A. draft or to not enter it at all, citing uncertainty related to the pandemic.",Villanova Still Won’t Have Its First One-and-Done in Decades,Adam Zagoria,"['Basketball (College)', 'Draft and Recruitment (Sports)', 'Coronavirus (2019-nCoV)', 'Basketball']",[],"['Wright, Jay (1961- )', 'Robinson-Earl, Jeremiah (2000- )']","['Villanova University', 'National Basketball Assn']",1107,https://www.nytimes.com/2020/04/21/sports/ncaabasketball/villanova-Jeremiah-Robinson-Earl.html
2020-04-21,article,Climate,Climate,,"For the first Earth Day, on April 22, 1970, The New York Times went big.","How The Times Covered the First Earth Day, 50 Years Ago",Henry Fountain,"['Global Warming', 'Environment', 'Greenhouse Gas Emissions', 'Demonstrations, Protests and Riots', 'Earth Day', 'Newspapers']",[],[],['New York Times'],388,https://www.nytimes.com/2020/04/21/climate/NYT-first-earth-day.html
2020-04-21,article,Business,Technology,Personal Tech,Shelter-in-place orders have transformed the tablet computer from a superfluous device into a must-have.,Why Apple’s iPad Is the Gadget of the Pandemic,Brian X. Chen,"['Mobile Applications', 'Tablet Computers', 'iPad', 'Computers and the Internet', 'Computer and Video Games', 'Computer Keyboards', 'Coronavirus (2019-nCoV)', 'Videophones and Videoconferencing', 'iPhone']",[],[],['Apple Inc'],1157,https://www.nytimes.com/2020/04/21/technology/personaltech/apple-ipad-gadget-pandemic.html
2020-04-21,article,OpEd,Opinion,,Three organizers from the first event in 1970 remind us that we still have a lot of work to do.,Why Aren’t We Excited About Earth Day Anymore?,Devi Lockwood,"['Water Pollution', 'Colleges and Universities', 'Endangered and Extinct Species', 'Greenhouse Gas Emissions', 'Conservation of Resources', 'Earth', 'Earth Day', 'Global Warming', 'Air Pollution', 'Law and Legislation', 'Education (K-12)', 'United States Politics and Government', 'Environment', 'Civil Rights Movement (1954-68)', 'Clean Air Act', 'Clean Water Act', 'Waste Materials and Disposal']","['Hudson River', 'United States']",[],"['Environmental Protection Agency', 'United Nations', 'United Automobile Workers']",849,https://www.nytimes.com/2020/04/21/opinion/earth-day-2020.html
2020-04-21,article,OpEd,Opinion,,A onetime assessment of the 5 percent at the top would do wonders — and help prove that we are all in this together.,A Wealth Tax Is the Logical Way to Support Coronavirus Relief,Daniel Markovits,"['Federal Taxes (US)', 'Taxation', 'United States Economy', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Coronavirus (2019-nCoV)', 'Income Inequality', 'United States Politics and Government']",[],"['Sanders, Bernard', 'Warren, Elizabeth']",[],1319,https://www.nytimes.com/2020/04/21/opinion/coronavirus-wealth-tax.html
2020-04-21,article,National,U.S.,,"Living with a roommate has always included some drama. But these days, once petty grievances about cleanliness or visitors have morphed into arguments over safety.",Roommates in Coronavirus Era: ‘Friends’ It Isn’t,Nicholas Bogel-Burroughs,"['Coronavirus (2019-nCoV)', 'Roommates', 'Quarantines', 'Epidemics']",['United States'],[],[],1181,https://www.nytimes.com/2020/04/21/us/coronavirus-roommates.html
2020-04-21,article,Business,Technology,Personal Tech,"The coronavirus pandemic is offering mixed news and new challenges for gaming companies, both independent and corporate.","Gaming Sales Are Up, but Production Is Down",Jason Schreier,"['Computer and Video Games', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'E-Sports']",[],[],[],1835,https://www.nytimes.com/2020/04/21/technology/personaltech/coronavirus-video-game-production.html
2020-04-21,article,OpEd,Opinion,,But is Joe Biden too low key for this high-key moment?,The Politics of Sanity Are Within Our Grasp,Gail Collins,"['Presidential Election of 2020', 'Politics and Government', 'Coronavirus (2019-nCoV)', 'Vice Presidents and Vice Presidency (US)', 'United States Politics and Government']",[],"['Biden, Joseph R Jr', 'Klobuchar, Amy', 'Merkel, Angela', 'Whitmer, Gretchen']",['Democratic Party'],1231,https://www.nytimes.com/2020/04/21/opinion/coronavirus-biden-trump.html
2020-04-21,article,Politics,U.S.,Politics,"A large shift from in-person to mail voting, as happened in the state because of the coronavirus, had been thought to create little advantage for either party. A Times analysis found otherwise.","Vote by Mail in Wisconsin Helped a Liberal Candidate, Upending Old Theories",Reid J. Epstein,"['Absentee Voting', 'Elections, Courts and the Judiciary', 'Supreme Courts (State)', 'Coronavirus (2019-nCoV)']","['Wisconsin', 'Milwaukee (Wis)']","['Karofsky, Jill', 'Kelly, Daniel (1964- )']","['Democratic Party', 'Republican Party']",1267,https://www.nytimes.com/2020/04/21/us/politics/wisconsin-mail-voting.html
2020-04-21,article,Metro,New York,,Midwives are seeing a surge in demand from pregnant women who want to deliver their babies at home or in birthing centers.,"Pregnant and Scared of ‘Covid Hospitals,’ They’re Giving Birth at Home",Kimiko de Freytas-Tamura,"['Midwives and Doulas', 'Hospitals', 'Pregnancy and Childbirth', 'Coronavirus (2019-nCoV)', 'Women and Girls', 'Home Births']",[],[],['Northwell Health'],1336,https://www.nytimes.com/2020/04/21/nyregion/coronavirus-home-births.html
2020-04-21,article,Culture,Arts,Art & Design,"Like other small, endangered arts organizations, the Tenement Museum in Manhattan has drastically cut its budget as it tries to weather the pandemic.",A Museum Devoted to Survivors Now Faces Its Own Fight to Live,Robin Pogrebin,"['Finances', 'Museums', 'Culture (Arts)', 'Immigration and Emigration', 'Coronavirus (2019-nCoV)']",[],[],['Lower East Side Tenement Museum'],1222,https://www.nytimes.com/2020/04/21/arts/design/tenement-museum-coronavirus.html
2020-04-21,multimedia,Real Estate,Real Estate,,"Heide Hendricks and Rafe Churchill have lived in their 1871 Connecticut farmhouse for over a year, but the past month has been the most rewarding.","‘Making Family Memories, Living in Lockdown’",,"['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Restoration and Renovation', 'Home Repairs and Improvements', 'Furniture']",['Sharon (Conn)'],[],[],0,https://www.nytimes.com/slideshow/2020/04/21/realestate/making-family-memories-living-in-lockdown.html
2020-04-21,article,RealEstate,Real Estate,,"The farmhouse in Sharon, Conn., was ‘impossibly perfect.’ All they had to do was fix 150 years’ worth of damage and bad renovations.","After Years of Watching It Fall Apart, the Home Was Finally Theirs",Tim McKeough,"['Real Estate and Housing (Residential)', 'Home Repairs and Improvements', 'Restoration and Renovation', 'Interior Design and Furnishings', 'Furniture']",['Sharon (Conn)'],[],[],944,https://www.nytimes.com/2020/04/21/realestate/restoring-a-150-year-old-farmhouse-sharon-connecticut.html
2020-04-21,article,Travel,Travel,,"We asked four of our contributors to write about trips that shaped who they are today, and that inspire them now, in these housebound days.",Past Into Present: 4 Journeys That Changed Us,Ron Stodghill,"['Travel and Vacations', 'Families and Family Life', 'Black People', 'Blacks', 'States (US)', 'Baseball']","['Cooperstown (NY)', 'Great Barrier Reef (Australia)', 'Hamptons (NY)', 'Hyderabad (India)']",[],[],4268,https://www.nytimes.com/2020/04/21/travel/coronavirus-transformative-travel.html
2020-04-21,article,BookReview,Books,Book Review,"An excerpt from “How to Pronounce Knife,” by Souvankham Thammavongsa","‘How to Pronounce Knife,’ by Souvankham Thammavongsa: An Excerpt",,[],[],[],[],1700,https://www.nytimes.com/2020/04/21/books/review/how-to-pronounce-knife-by-souvankham-thammavongsa-an-excerpt.html
2020-04-21,article,BookReview,Books,Book Review,"An excerpt from “The Moment of Tenderness,” by Madeleine L’Engle","‘The Moment of Tenderness,’ by Madeleine L’Engle: An Excerpt",,[],[],[],[],3357,https://www.nytimes.com/2020/04/21/books/review/the-moment-of-tenderness-by-madeleine-lengle-an-excerpt.html
2020-04-21,multimedia,World,World,,"Far more people have died over the past months than have been officially reported, a review of mortality data in 32 countries shows.","382,000 Missing Deaths: Tracking the True Toll of the Coronavirus Outbreak",Jin Wu,"['Coronavirus (2019-nCoV)', 'Epidemics', 'Deaths (Fatalities)']",[],[],[],0,https://www.nytimes.com/interactive/2020/04/21/world/coronavirus-missing-deaths.html
2020-04-21,article,Metro,New York,,"Fewer than 500 died of the coronavirus in New York State, the lowest single-day toll in more than two weeks.",Coronavirus in N.Y.C.: Latest Updates,,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Hospitals']","['New York City', 'New York State']","['Cuomo, Andrew M', 'de Blasio, Bill']","['Delacorte Theater', 'Public Theater', 'Shakespeare in the Park']",1036,https://www.nytimes.com/2020/04/21/nyregion/coronavirus-nyc.html
2020-04-21,article,National,U.S.,,"In most zombie movies, there’s usually someone who endangers the lot. Don’t let that be you.",Being a Good Roommate During Coronavirus: Dos and Don’ts,,"['Roommates', 'Coronavirus (2019-nCoV)', 'Hygiene and Cleanliness', 'Quarantines', 'Real Estate and Housing (Residential)']",[],[],[],506,https://www.nytimes.com/article/coronavirus-roommates.html
2020-04-21,article,National,U.S.,,A 60-day pause in immigration will not apply to guest workers. The Senate passed a $484 billion aid package.,California Announces Early Coronavirus Deaths; Trump Narrows Immigration Ban,,['Coronavirus (2019-nCoV)'],[],[],[],5473,https://www.nytimes.com/2020/04/21/us/coronavirus-live-news-updates.html
2020-04-21,article,NYTNow,Briefing,,Here's what you need to know.,"Coronavirus, Immigration, Kim Jong-un: Your Tuesday Briefing",Chris Stanford,[],[],[],[],1640,https://www.nytimes.com/2020/04/21/briefing/coronavirus-immigration-kim-jong-un.html
2020-04-21,article,Podcasts,Podcasts,The Daily,"In normal times, a blockbuster week of closely watched rulings would be dominating the news.",The Supreme Court Rules From Home,,"['ABORTION', 'Coronavirus (2019-nCoV)', 'Quarantines']",[],[],['Supreme Court (US)'],265,https://www.nytimes.com/2020/04/21/podcasts/the-daily/supreme-court-coronavirus.html
2020-04-21,article,RealEstate,Real Estate,,"This year, even the easy parts of gardening are challenging. A veteran gardener offers advice and encouragement.","In a Chaotic Season, Where to Begin Your Spring Cleanup?",Margaret Roach,"['Real Estate and Housing (Residential)', 'Gardens and Gardening', 'Flowers and Plants', 'Seeds']",[],[],[],1004,https://www.nytimes.com/2020/04/21/realestate/in-a-chaotic-season-where-to-begin-your-spring-cleanup.html
2020-04-21,article,Business,Business Day,DealBook,"The price of a barrel of oil dropped below zero, reflecting both short-term technical factors and long-term fundamentals. A recovery seems remote.",You Have to Pay to Give Oil Away,,"['Antitrust Laws and Competition Issues', 'Oil (Petroleum) and Gasoline', 'Banking and Financial Institutions', 'Coronavirus (2019-nCoV)', 'Small Business']",[],"['Branson, Richard']","['AMAZON.COM INC', 'Virgin Atlantic Airways', 'Deliveroo (Roofoods Ltd)']",1410,https://www.nytimes.com/2020/04/21/business/dealbook/oil-price-negative.html
2020-04-21,article,Sports,Sports,Pro Football,The Oregon quarterback has leaned on his brothers and the comforts of home to stay ready for the N.F.L. draft.,"Justin Herbert, Homegrown Football Hero, Looks to Relocate",Ken Belson,"['Football', 'Draft and Recruitment (Sports)']",['Eugene (Ore)'],"['Herbert, Justin (1998- )']","['National Football League', 'University of Oregon']",753,https://www.nytimes.com/article/justin-herbert.html
2020-04-21,article,Politics,U.S.,Politics,"Lawmakers argue over virus testing, and restrictions begin to lift: This is your morning tip sheet.",On Politics: Trump Pledges to Halt Immigration,Giovanni Russonello,"['Coronavirus (2019-nCoV)', 'Tests (Medical)', 'United States Politics and Government', 'Quarantines', 'Demonstrations, Protests and Riots']",[],"['Trump, Donald J']","['Democratic Party', 'House of Representatives']",984,https://www.nytimes.com/2020/04/21/us/politics/coronavirus-testing-trump.html
2020-04-21,article,Metro,New York,,"Governor Cuomo said President Trump had offered federal assistance so the state could do 40,000 tests a day, hopefully within several weeks.","Trump Pledges to Help N.Y. Double Virus Testing, Cuomo Says",,['Coronavirus (2019-nCoV)'],"['New York State', 'New York City']",[],[],2191,https://www.nytimes.com/2020/04/21/nyregion/coronavirus-new-york-update.html
2020-04-21,article,Foreign,World,Asia Pacific,South Korean officials questioned the accuracy of news reports that Mr. Kim was recovering from heart surgery. But rumors persist.,Speculation Over Kim Jong-un’s Health Is Fueled by North Korea’s Own Secrecy,Choe Sang-Hun,"['Politics and Government', 'Rumors and Misinformation', 'Propaganda', 'News and News Media', 'United States International Relations']","['North Korea', 'South Korea']","['Kim Jong-un', 'Kim Il-sung', 'Kim Yo-jong']",['Daily NK'],1356,https://www.nytimes.com/2020/04/21/world/asia/kim-jong-un-north-korea.html
2020-04-21,article,Culture,Arts,Art & Design,"New York offers many ways to celebrate online. You can hike, play environmental games, conduct experiments, meet scientists and blast into space — all without leaving home.",Earth Day’s Gone Digital. Here’s Where to Find It.,Laurel Graeber,"['Earth Day', 'Museums', 'Environment', 'Coronavirus (2019-nCoV)', 'Parks and Other Recreation Areas']","['New York City', 'Forest Park (Queens, NY)']",[],"['AMERICAN MUSEUM OF NATURAL HISTORY', 'Museum of the City of New York', 'New York Botanical Garden', 'Parks and Recreation Department (NYC)', 'Prospect Park Alliance', 'Staten Island Museum']",876,https://www.nytimes.com/2020/04/21/arts/design/earth-day-digital-coronavirus.html
2020-04-21,article,Culture,Arts,Dance,"Though Cunningham is known for his tricky coordinations, the solo “50 Looks” is possibly his plainest. And it is being taught online.","Twist, Bend, Reach, Step: A Merce Cunningham Solo Anyone Can Try",Marina Harss,"['Dancing', 'Quarantine (Life and Culture)']",[],"['Cunningham, Merce', 'Lent, Patricia (Dancer)']","['Cunningham, Merce, Trust']",1175,https://www.nytimes.com/2020/04/21/arts/dance/DIY-merce-cunningham.html
2020-04-21,article,Foreign,World,Asia Pacific,"The antigovernment demonstrations that shook the Chinese territory last year have eased since the coronavirus outbreak, but a spate of arrests and Beijing’s assertive rhetoric could revive them.","Under Cover of Coronavirus, Hong Kong Cracks Down on Protest Movement",Austin Ramzy,"['Coronavirus (2019-nCoV)', 'Politics and Government']","['Hong Kong', 'China']",[],['Communist Party of China'],1251,https://www.nytimes.com/2020/04/21/world/asia/coronavirus-hong-kong-protests.html
2020-04-21,multimedia,The Learning Network,The Learning Network,,How well did you follow the news this past week? How many of these 10 questions can you get right?,"Weekly News Quiz for Students: U.S. Funding Halt, SAT Exams, Global Concert",Jeremy Engle,[],[],[],[],0,https://www.nytimes.com/interactive/2020/04/21/learning/21News-Quiz-for-Students.html
2020-04-21,article,Business,Business Day,,Recent commercial real estate transactions in New York.,Recent Commercial Real Estate Transactions,Jaclyn Peiser,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)']","['Bedford-Stuyvesant (Brooklyn, NY)', 'Corona (Queens, NY)', 'Long Island City (Queens, NY)', 'TriBeCa (Manhattan, NY)']",[],[],267,https://www.nytimes.com/2020/04/21/business/new-york-commercial-real-estate.html
2020-04-21,article,Business,Business Day,,Upscale brands are licensing their names to developers in South Florida who are looking to stand out in a crowded market.,The Latest Fashion Accessory in Miami: A Luxury Condo,C. J. Hughes,"['Real Estate and Housing (Residential)', 'Fashion and Apparel', 'Condominiums', 'Luxury Goods and Services', 'Real Estate (Commercial)', 'High Net Worth Individuals']",[],[],[],1198,https://www.nytimes.com/2020/04/21/business/miami-fashion-luxury-condo.html
2020-04-21,multimedia,Real Estate,Real Estate,,Home-buyers look south of Interstate 10 find something that fits.,"Living In ... West Adams, Los Angeles",,['Real Estate and Housing (Residential)'],"['Los Angeles (Calif)', 'West Adams (Los Angeles, Calif)', 'California']",[],[],0,https://www.nytimes.com/slideshow/2020/04/21/realestate/living-in-west-adams-los-angeles.html
2020-04-21,article,RealEstate,Real Estate,,"Priced out of other neighborhoods in the city, home buyers look south of Interstate 10 to find something that fits.","West Adams, Los Angeles: Prices Rise With the Neighborhood’s Popularity",Abigail Stone,['Real Estate and Housing (Residential)'],"['West Adams (Los Angeles, Calif)', 'Los Angeles (Calif)', 'California', 'Culver City (Calif)']",[],[],1862,https://www.nytimes.com/2020/04/21/realestate/west-adams-los-angeles-prices-rise-with-the-neighborhoods-popularity.html
2020-04-21,article,Obits,Obituaries,,"Mr. Alvarez escaped the brutal regime by fleeing to the United States, where he helped organize the opposition Movement for a Free Philippines.","Heherson Alvarez, Fierce Opponent of Marcos Dictatorship, Dies at 80",Jason Gutierrez,"['Deaths (Obituaries)', 'Politics and Government', 'Coronavirus (2019-nCoV)']",['Philippines'],"['Alvarez, Heherson T', 'Marcos, Ferdinand Jr']",[],348,https://www.nytimes.com/2020/04/21/obituaries/heherson-alvarez-coronavirus-dead.html
2020-04-21,article,National,U.S.,,Tuesday: Early study results suggest the virus may be more prevalent than previously known. Also: An assignment shift for the Navy hospital ship Mercy.,What to Know About Studies Using Antibody Tests,Jill Cowan,['Coronavirus (2019-nCoV)'],['California'],[],[],1227,https://www.nytimes.com/2020/04/21/us/los-angeles-antibody-testing-coronavirus.html
2020-04-21,article,OpEd,Opinion,,They keep accepting flawed bills.,Will Democrats Fold Again?,David Leonhardt,"['United States Politics and Government', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Coronavirus (2019-nCoV)', 'Tests (Medical)', 'Epidemics', 'Stimulus (Economic)', 'States (US)', 'United States Economy', 'Law and Legislation', 'Voting and Voters', 'Presidential Election of 2020']",[],"['Trump, Donald J']","['Democratic Party', 'House of Representatives', 'Republican Party']",568,https://www.nytimes.com/2020/04/21/opinion/coronavirus-stimulus-democrats.html
2020-04-21,article,Parenting,Parenting,,Here’s how to create a space and habits that keep kids engaged with schoolwork at home.,How to Get Your Kids to Treat You Like Their Teacher,Danielle Braff,"['Children and Childhood', 'Education (K-12)', 'Parenting', 'Coronavirus (2019-nCoV)']",[],[],[],1095,https://www.nytimes.com/2020/04/21/parenting/coronavirus-home-schooling-children.html
2020-04-21,article,Foreign,World,Americas,Fear of others may linger long after the pandemic is over. But so may a new sense of community.,What Will Our New Normal Feel Like? Hints Are Beginning to Emerge,Max Fisher,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Anxiety and Stress', 'Emotions', 'Psychology and Psychologists', 'Altruism', 'Sociology']",[],[],[],1451,https://www.nytimes.com/2020/04/21/world/americas/coronavirus-social-impact.html
2020-04-21,article,Arts&Leisure,Theater,,"The magical kingdom of Broadway is shuttered, but our critic returned to it — or rather a version of it that opened his eyes, Bette Davis wide, to New York theater.",Falling in Love Again With ‘All About Eve’,Ben Brantley,"['Movies', 'Theater', 'Quarantine (Life and Culture)']",[],"['Mankiewicz, Joseph L', 'Davis, Bette', 'Baxter, Anne', 'Sanders, George']",[],1632,https://www.nytimes.com/2020/04/21/theater/all-about-eve.html
2020-04-21,article,Business,Business Day,,"More than 230 workers at Charter Communications, the cable and internet giant known as Spectrum, have tested positive for Covid-19, as employees question how many of them must work in the office.",Spectrum Employees Are Getting Sick Amid Debate Over Working From Home,Rachel Abrams,"['Coronavirus (2019-nCoV)', 'Workplace Hazards and Violations', 'Telecommuting', 'Paid Time Off', 'Deaths (Fatalities)', 'Whistle-Blowers']",[],[],"['Charter Communications Inc', 'Spectrum (Charter Communications Inc)']",1298,https://www.nytimes.com/2020/04/21/business/spectrum-employees-coronavirus.html
2020-04-21,article,OpEd,Opinion,,The actions Republican and Democratic governors have taken have been done to protect families from the spread of the coronavirus.,I Have Made Gut-Wrenching Choices to Keep People Safe,Gretchen Whitmer,"['Coronavirus (2019-nCoV)', 'Governors (US)', 'States (US)', 'Quarantines', 'Shutdowns (Institutional)']","['Michigan', 'Midwestern States (US)']",[],[],791,https://www.nytimes.com/2020/04/21/opinion/gretchen-whitmer-coronavirus-michigan.html
2020-04-21,article,Culture,Arts,Art & Design,"“I am an artist, not a Satanist,” the performance artist said after an online outcry prompted Microsoft to take down a video of her. It’s not the first time she’s faced the accusation.",Marina Abramovic Just Wants Conspiracy Theorists to Let Her Be,Alex Marshall,"['Art', 'Cyberharassment', 'Threats and Threatening Messages', 'Fringe Groups and Movements']",[],"['ABRAMOVIC, MARINA']",['Microsoft Corp'],1138,https://www.nytimes.com/2020/04/21/arts/design/marina-abramovic-satanist-conspiracy-theory.html
